precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL ROMÂNIA MARE-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL PATRIOȚILOR-voturi","ALIANȚA AUR-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi"
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” MIRCEA ELIADE ” ( ŞC. CU CLS.I-VIII” MIRCEA ELIADE ”)",25,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:20:23",1298,1295,3,422,404,3,15,1408,986,407,15,11,16,19,3,236,3,2,2,3,1,4,1,3,41,60,2
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” MIRCEA ELIADE ” ( ŞC. CU CLS.I-VIII” MIRCEA ELIADE ”)",23,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:02:54",1298,1293,5,538,520,5,13,1400,862,531,7,6,27,23,7,290,2,2,3,21,2,9,0,2,43,93,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” MIRCEA ELIADE ” ( ŞC. CU CLS.I-VIII” MIRCEA ELIADE ”)",26,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:47:17",1098,1098,0,482,472,0,10,1200,718,475,7,4,30,20,7,248,0,2,3,11,3,6,0,1,36,104,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ”MOISE SORA NOVAC” HUREZU MARE",298,SUPUR,138921,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-09 23:46:15",264,264,0,157,137,0,20,300,143,147,10,2,1,8,2,14,2,1,1,1,0,0,0,1,14,99,1
32,"SATU MARE","ŞCOALA GIMNAZIALĂ NR.1",78,"MUNICIPIUL CAREI",136526,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:35:11",1497,1497,0,680,667,0,13,1601,921,663,17,8,18,9,10,412,3,1,2,18,1,5,0,2,33,139,2
32,"SATU MARE","ŞCOALA GIMNAZIALĂ NR.3",82,"MUNICIPIUL CAREI",136526,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:24:54",1506,1506,0,719,705,0,14,1601,882,712,7,6,25,26,10,347,3,0,1,26,4,11,2,5,55,189,2
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” OCTAVIAN GOGA ” (ŞC. CU CLS.I-VIII” OCTAVIAN GOGA ”)",15,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:56:01",1411,1411,0,587,578,0,9,1500,913,578,9,8,71,14,8,206,3,3,2,26,2,12,2,2,61,157,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” OCTAVIAN GOGA ” (ŞC. CU CLS.I-VIII” OCTAVIAN GOGA ”)",14,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:09:45",1314,1314,0,576,566,0,10,1400,824,566,10,21,68,16,16,187,2,1,3,29,2,17,1,5,73,124,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” OCTAVIAN GOGA ” (ŞC. CU CLS.I-VIII” OCTAVIAN GOGA ”)",12,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:46:19",1177,1177,0,501,487,0,14,1297,803,489,5,10,23,8,4,276,1,4,1,11,2,4,4,2,43,95,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” OCTAVIAN GOGA ” (ŞC. CU CLS.I-VIII” OCTAVIAN GOGA ”)",13,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:30:15",1127,1127,0,470,467,0,3,1204,734,458,12,3,36,25,5,173,5,1,4,11,0,3,0,2,59,129,2
32,"SATU MARE","SCOALA GIMNAZIALA ODOREU",244,ODOREU,138280,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:56:42",1298,1298,0,716,696,0,20,1410,694,684,32,11,28,27,14,135,0,4,4,18,4,12,1,1,60,361,4
32,"SATU MARE","SCOALA GIMNAZIALA ODOREU",243,ODOREU,138280,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:28:27",1308,1308,0,740,728,0,12,1410,670,680,60,4,20,18,6,133,2,7,4,7,0,6,2,8,45,416,2
32,"SATU MARE","SCOALA GIMNAZIALA ORASU NOU SALA DE CLASĂ 1",247,"ORAŞU NOU",138351,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:51:10",706,706,0,427,419,0,8,778,351,410,17,0,7,2,0,370,1,0,0,1,0,0,1,2,9,17,0
32,"SATU MARE","SCOALA GIMNAZIALA ORASU NOU SALA DE CLASĂ 2",248,"ORAŞU NOU",138351,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:01:37",866,866,0,528,520,0,8,955,427,519,9,1,2,2,0,498,0,0,0,1,1,3,0,0,2,9,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ”PETŐFI SÁNDOR” LAZURI",220,LAZURI,137960,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:23:19",1196,1196,0,673,668,0,5,1300,627,649,24,4,6,0,0,550,2,2,0,6,1,3,0,1,16,56,2
32,"SATU MARE","SCOALA GIMNAZIALĂ ”PETOFI SANDOR” LIVADA",95,"ORAŞ LIVADA",138039,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:00:14",982,982,0,510,492,0,18,1100,590,497,13,1,5,9,1,420,2,0,2,1,0,4,1,0,14,36,1
32,"SATU MARE","ŞCOALA GIMNAZIALĂ PETOFI SANDOR LIVADA",97,"ORAŞ LIVADA",138039,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:14:19",1678,1678,0,853,819,0,34,1800,947,811,42,1,12,6,3,669,2,0,4,4,0,0,0,3,20,87,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ PIR",262,PIR,138538,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:58:48",1138,1128,10,756,737,10,9,1200,444,636,120,3,4,10,4,389,0,3,1,0,0,6,1,6,32,177,0
32,"SATU MARE","SCOALA GIMNAZIALA POIANA CODRULUI",186,CRUCIŞOR,137504,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:55:22",1216,1216,0,840,776,0,64,1440,600,763,77,12,43,17,9,60,4,12,35,22,33,10,6,8,126,366,0
32,"SATU MARE","ŞCOALA GIMNAZIALĂ PORUMBEŞTI",272,PORUMBEŞTI,180028,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:55:02",1217,1217,0,692,667,0,25,1345,653,669,23,1,0,7,3,635,0,1,0,0,4,0,1,2,5,10,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” RÁKÓCZI FERENC ”",66,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:50:45",1195,1195,0,670,633,0,37,1400,730,658,12,1,39,1,10,507,2,3,0,13,2,4,2,0,22,51,1
32,"SATU MARE","ȘCOALA GIMNAZIALĂ ” RÁKÓCZI FERENC ”",67,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:42:53",1586,1586,0,844,817,0,27,1809,965,837,7,8,50,9,10,567,3,0,1,46,4,9,1,0,32,96,1
32,"SATU MARE","ŞCOALA GIMNAZIALĂ RĂTEŞTI",141,BELTIUG,136964,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:23:24",612,598,14,325,301,14,10,674,349,258,67,3,15,10,3,33,0,1,1,4,0,2,2,1,18,165,0
32,"SATU MARE","SCOALA GIMNAZIALA SANTAU",281,SANTĂU,138734,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:33:39",1387,1387,0,870,825,0,45,1500,630,841,29,11,14,12,1,230,2,1,4,8,5,1,0,0,54,498,0
32,"SATU MARE","ŞCOALA GIMNAZIALĂ SĂRĂUAD",118,"ORAŞ TĂŞNAD",136642,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:56:24",851,851,0,545,523,0,22,880,335,509,36,4,4,23,2,107,1,1,4,8,1,5,0,2,26,321,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ - SĂTMĂREL ( ŞC. CU CLS.I-VIII - SĂTMĂREL)",74,"MUNICIPIUL SATU MARE",136483,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:41:22",1203,1203,0,567,562,0,5,1411,844,528,39,8,27,27,8,103,2,4,7,7,1,6,2,5,84,234,3
32,"SATU MARE","SCOALA GIMNAZIALA SOCOND",290,SOCOND,138869,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:52:50",558,552,6,331,314,6,11,598,267,278,53,0,1,14,0,12,0,2,0,0,2,4,1,4,39,191,8
32,"SATU MARE","SCOALA GIMNAZIALA STANA",294,SOCOND,138869,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:39:37",842,842,0,556,548,0,8,887,331,495,61,0,0,4,0,13,3,0,0,1,0,2,0,3,11,458,0
32,"SATU MARE","SCOALA GIMNAZIALA TARSOLT",306,TÂRŞOLŢ,139143,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:45:54",848,848,0,238,225,0,13,1000,762,199,39,8,8,3,2,1,1,0,2,4,0,2,0,3,39,126,0
32,"SATU MARE","SCOALA GIMNAZIALA TARSOLT",305,TÂRŞOLŢ,139143,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:22:02",1331,1331,0,467,446,0,21,1400,933,389,78,3,14,18,9,3,1,2,6,1,0,0,0,23,96,212,1
32,"SATU MARE","ŞCOALA GIMNAZIALĂ TĂŞNAD",114,"ORAŞ TĂŞNAD",136642,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:46:14",1518,1518,0,917,878,0,39,1600,683,886,31,17,17,11,12,375,0,9,5,15,0,15,2,0,67,339,2
32,"SATU MARE","ŞCOALA GIMNAZIALĂ TĂŞNAD",112,"ORAŞ TĂŞNAD",136642,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:12:22",1185,1169,16,685,654,16,15,1350,682,636,32,7,0,19,3,276,4,1,1,6,1,8,2,9,60,238,1
32,"SATU MARE","ŞCOALA GIMNAZIALĂ TĂŞNAD",113,"ORAŞ TĂŞNAD",136642,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:17:15",1430,1429,1,723,698,1,24,1600,877,698,25,11,11,36,9,263,2,4,9,11,6,9,1,3,58,262,3
32,"SATU MARE","SCOALA GIMNAZIALA TURULUNG",320,TURULUNG,139214,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:18:44",1233,1233,0,709,699,0,10,1200,491,504,205,0,2,2,0,436,0,1,0,0,0,0,0,0,23,40,0
32,"SATU MARE","ȘCOALA GIMNAZIALĂ VALEA SEACĂ",304,"TARNA MARE",139009,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:40:26",935,935,0,366,355,0,11,1100,734,345,21,4,4,32,4,3,1,4,3,1,0,1,1,4,63,220,0
32,"SATU MARE","SCOALA GIMNAZIALA VAMA",330,VAMA,139330,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:16:52",1608,1608,0,811,800,0,11,1722,911,732,79,8,14,23,9,271,1,0,4,3,1,11,2,1,143,239,2
32,"SATU MARE","ȘCOALA GIMNAZIALĂ VAMA",329,VAMA,139330,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:07:59",1768,1768,0,924,900,0,24,2000,1076,840,84,15,24,26,11,156,3,0,8,7,6,30,1,3,155,393,2
32,"SATU MARE","SCOALA GIMNAZIALĂ ”VASILE LUCACIU” APA",130,APA,136802,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:38:36",878,878,0,529,486,0,43,967,438,453,76,2,7,31,9,71,2,3,1,0,1,10,0,3,53,259,1
32,"SATU MARE","ŞCOALA GIMNAZIALĂ ”VASILE LUCACIU” NR.2",79,"MUNICIPIUL CAREI",136526,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 16:13:38",1622,1622,0,692,681,0,11,1800,1108,674,18,8,21,22,2,372,0,3,0,11,0,6,1,3,36,189,0
32,"SATU MARE","ȘCOALA HUTA-CERTEZE",177,CERTEZE,137407,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:34:51",957,957,0,384,378,0,6,1052,668,337,47,3,19,18,6,6,1,3,4,6,16,3,2,10,50,190,0
32,"SATU MARE","SCOALA LECHINTA",159,CĂLINEŞTI-OAŞ,137229,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:13:24",681,681,0,419,401,0,18,820,401,372,47,8,4,18,6,2,2,7,6,1,3,3,1,6,65,238,2
32,"SATU MARE","ȘCOALA LIPA",337,"VIILE SATU MARE",139394,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:01:17",718,673,45,466,403,45,18,774,308,459,7,1,8,5,1,378,2,0,0,4,1,4,0,0,20,34,1
32,"SATU MARE","SCOALA MEDIESU AURIT",227,"MEDIEŞU AURIT",138084,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:01:05",1304,1304,0,806,775,0,31,1400,594,721,85,6,23,30,5,29,1,2,5,5,9,8,2,8,99,485,4
32,"SATU MARE","SCOALA PASUNEA MARE",160,CĂLINEŞTI-OAŞ,137229,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:00:21",356,356,0,167,159,0,8,411,244,156,11,4,10,9,2,6,4,1,2,4,2,3,1,1,42,65,0
32,"SATU MARE","SCOALA PRIMARA",263,PIR,138538,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:51:00",108,98,10,69,53,10,6,148,79,64,5,0,3,0,0,11,0,0,0,4,0,0,0,0,7,39,0
32,"SATU MARE","ŞCOALA PRIMARĂ",276,RACŞA,180091,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:13:59",220,220,0,141,138,0,3,274,133,139,2,3,3,2,1,4,0,0,1,0,0,3,0,0,81,41,0
32,"SATU MARE","ŞCOALA PRIMARĂ ADRIAN",98,"ORAŞ LIVADA",138039,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:04:16",464,462,2,298,288,2,8,500,202,273,25,1,3,1,0,246,1,0,3,0,0,0,0,0,1,17,0
32,"SATU MARE","ŞCOALA PRIMARĂ CIUPERCENI",125,AGRIŞ,179873,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:33:49",494,494,0,289,271,0,18,532,243,263,26,4,6,14,9,104,2,1,3,4,0,1,1,1,32,80,1
32,"SATU MARE","ŞCOALA PRIMARĂ CRIŞENI",181,CRAIDOROLŢ,137443,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:02:54",144,136,8,70,62,0,8,197,127,65,5,0,2,2,3,1,0,1,2,0,1,0,1,0,19,33,0
32,"SATU MARE","ŞCOALA PRIMARĂ CULCIU-MIC",191,CULCIU,137540,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:09:43",606,606,0,328,319,0,9,691,363,319,9,2,2,5,2,217,1,0,2,5,1,1,1,0,8,72,0
32,"SATU MARE","ŞCOALA PRIMARĂ DEALU MARE",336,"VIILE SATU MARE",139394,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:05:04",534,534,0,330,289,0,41,546,216,295,35,3,9,10,1,100,0,0,3,2,2,2,2,2,86,73,0
32,"SATU MARE","ŞCOALA PRIMARĂ ERIU SÂNCRAI",182,CRAIDOROLŢ,137443,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:39:46",484,484,0,307,300,0,7,500,193,244,63,3,22,13,1,76,1,3,2,2,1,0,2,2,25,88,3
32,"SATU MARE","ŞCOALA PRIMARĂ GHIRIŞA",139,BELTIUG,136964,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:55:32",594,594,0,378,357,0,21,650,272,319,59,0,1,4,0,258,1,0,0,1,0,1,0,0,6,47,0
32,"SATU MARE","ȘCOALA PRIMARĂ ” IOAN GALU” SUPURU DE SUS",301,SUPUR,138921,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:53:47",404,404,0,223,207,0,16,450,227,211,12,2,4,12,2,3,0,2,3,1,2,1,0,1,48,130,0
32,"SATU MARE","SCOALA PRIMARA LELEI",212,HODOD,137844,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:00:09",472,472,0,277,260,0,17,500,223,267,10,0,1,2,0,246,0,0,0,1,0,0,0,0,4,13,0
32,"SATU MARE","ŞCOALA PRIMARĂ LIPĂU",192,CULCIU,137540,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:57:15",425,421,4,234,227,2,5,461,227,217,17,6,22,11,6,19,0,1,1,4,0,2,0,1,34,106,4
32,"SATU MARE","ŞCOALA PRIMARĂ MEDIŞA",339,"VIILE SATU MARE",139394,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:57:58",178,178,0,124,110,0,14,183,60,110,13,1,1,2,0,27,1,1,4,1,1,0,0,0,13,58,0
32,"SATU MARE","SCOALĂ PRIMARĂ REMETEA OAȘ",253,"ORAŞU NOU",138351,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:32:57",432,410,22,294,255,22,17,475,181,279,15,2,8,3,0,246,0,0,0,0,0,0,0,1,2,16,1
32,"SATU MARE","ŞCOALA PRIMARĂ SATU MIC",183,CRAIDOROLŢ,137443,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:30:52",159,159,0,110,97,0,13,200,90,102,8,0,2,6,2,6,0,1,7,13,0,0,0,2,10,53,0
32,"SATU MARE","ŞCOALA PRIMARĂ TĂTĂREŞTI",340,"VIILE SATU MARE",139394,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:04:27",552,552,0,304,260,0,44,602,298,273,31,3,5,16,2,65,0,3,3,4,0,0,0,1,36,135,0
32,"SATU MARE","SCOALA SILVAS",289,SĂUCA,138805,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:33:23",128,128,0,90,85,0,5,233,143,79,11,1,4,1,1,4,1,0,0,1,1,0,0,0,11,54,0
32,"SATU MARE","ȘCOALA SOLTESZ JANOS AMBUD",256,PĂULEŞTI,138431,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:27:26",965,965,0,591,570,0,21,1000,409,545,46,4,6,8,0,337,0,0,1,3,1,2,2,1,23,157,0
32,"SATU MARE","SC. PRIMARA DINDESTI",127,ANDRID,136768,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:17:40",606,606,0,395,372,0,23,650,255,370,25,2,19,12,6,182,1,2,5,6,3,4,2,2,39,83,2
32,"SATU MARE","SC. PRIM. CHEREUŞA",282,SANTĂU,138734,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:47:34",449,449,0,309,288,0,21,500,191,290,19,3,1,6,0,63,3,1,0,0,1,1,0,0,13,196,2
32,"SATU MARE","SECŢIA DE DRUMURI NAŢIONALE",47,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:04:07",1708,1708,0,957,893,0,64,1900,943,937,20,18,64,24,11,488,5,0,5,32,2,25,3,5,65,188,2
32,"SATU MARE","SEDIU ADMINISTRATIV",136,BÂRSĂU,137103,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:33:40",489,489,0,324,287,0,37,408,84,302,22,9,14,21,5,7,2,4,5,0,3,2,0,1,53,173,3
32,"SATU MARE","SEDIUL CONSILIULUI LOCAL AL COMUNEI CULCIU",187,CULCIU,137540,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:19:52",682,682,0,396,383,0,13,738,342,375,21,1,7,16,3,147,1,1,0,2,1,4,2,0,23,166,1
32,"SATU MARE","SEDIUL PRIMARIEI COMUNEI HODOD",210,HODOD,137844,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:47:41",694,694,0,369,344,0,25,771,402,357,12,1,3,2,1,325,0,0,0,0,0,0,0,0,3,22,0
32,"SATU MARE","SPCLEP CALINESTI OAS",157,CĂLINEŞTI-OAŞ,137229,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:35:11",905,905,0,522,511,0,11,1000,478,478,44,22,91,23,10,7,4,8,9,6,0,7,0,2,114,174,1
32,"SATU MARE","TRIP SCOALA GENERALA",148,BIXAD,137069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:31:05",1366,1366,0,560,535,0,25,1497,962,490,45,6,22,24,15,8,2,1,9,13,2,3,1,2,111,271,0
32,"SATU MARE","TRIP SCOALA GENERALA",149,BIXAD,137069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:33:03",1213,1213,0,451,427,0,24,1333,882,414,37,7,22,17,5,6,2,6,5,8,3,3,0,2,112,216,0
32,"SATU MARE","UNIVERSITATEA TEHNICĂ CLUJ NAPOCA - FILIALA SATU MARE (GRĂDINIŢA CU PROGRAM NORMAL NR.21)",18,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:24:44",1747,1740,7,793,786,0,7,1900,1107,780,13,15,83,22,16,287,3,4,6,32,2,7,3,7,77,212,4
32,"SATU MARE","UNIVERSITATEA TEHNICĂ CLUJ NAPOCA - FILIALA SATU MARE (GRĂDINIŢA CU PROGRAM NORMAL NR.21)",19,"MUNICIPIUL SATU MARE",136483,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:41:53",1519,1519,0,668,652,0,16,1700,1032,647,21,7,59,20,16,249,3,3,5,8,2,7,3,6,96,158,5
